UNIQUE_CELL_ID,UNIQUE_CELL_NAME,TYPE,ORGAN,ANATOMY_ID,CELL_TYPE_ID,CPID,Germ Layer,Differentiation State,Source Age,Raw Anatomy Id,Raw Cell Type Id,Body Part,Sub-organ,Tissue 1,Tissue 2,Tissue 3,Tissue 4,Tissue 5-1,Tissue 5-2,Tissue 5-3,Tissue 5-4,Cell Type,Synonym,CL Id,UBERON Id,Image Id,Tissue Image ID
1739,SMOOTH_MUSCLE_CELL_CPID=1739,Smooth muscle cell,Pancreas,3110002000102010000000,231,1739,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002000102010000000,231,Trunk,NA,Exocrine pancreas,NA,Artery,Tunica intima,Subendothelial layer,NA,NA,NA,Smooth muscle cell,NA,CL:0000359,NA,NA,t072   t074   t075
1740,SMOOTH_MUSCLE_CELL_CPID=1740,Smooth muscle cell,Pancreas,3110002000103000000000,231,1740,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002000103000000000,231,Trunk,NA,Exocrine pancreas,NA,Artery,Tunica media,NA,NA,NA,NA,Smooth muscle cell,NA,CL:0000359,NA,NA,t072   t074   t075
1741,FIBROBLAST_CPID=1741,Fibroblast,Pancreas,3110002000201000000000,120,1741,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002000201000000000,120,Trunk,NA,Exocrine pancreas,NA,Vein,Tunica adventitia,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,t072   t074   t075
1742,ENDOTHELIAL_CELL_CPID=1742,Endothelial cell,Pancreas,3110002000202000000000,78,1742,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002000202000000000,78,Trunk,NA,Exocrine pancreas,NA,Vein,Tunica intima,NA,NA,NA,NA,Endothelial cell,NA,CL:0000071,NA,41,t072   t074   t075
1743,FIBROBLAST_CPID=1743,Fibroblast,Pancreas,3110002000202010000000,120,1743,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002000202010000000,120,Trunk,NA,Exocrine pancreas,NA,Vein,Tunica intima,Subendothelial layer,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,t072   t074   t075
1744,FAT_CELL_(ADIPOCYTE)_CPID=1744,Fat cell (adipocyte),Pancreas,3110002000202010000000,119,1744,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002000202010000000,119,Trunk,NA,Exocrine pancreas,NA,Vein,Tunica intima,Subendothelial layer,NA,NA,NA,Fat cell (adipocyte),NA,CL:0000136,NA,NA,t072   t074   t075
1745,SMOOTH_MUSCLE_CELL_CPID=1745,Smooth muscle cell,Pancreas,3110002000202010000000,231,1745,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002000202010000000,231,Trunk,NA,Exocrine pancreas,NA,Vein,Tunica intima,Subendothelial layer,NA,NA,NA,Smooth muscle cell,NA,CL:0000359,NA,NA,t072   t074   t075
1746,SMOOTH_MUSCLE_CELL_CPID=1746,Smooth muscle cell,Pancreas,3110002000203000000000,231,1746,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002000203000000000,231,Trunk,NA,Exocrine pancreas,NA,Vein,Tunica media,NA,NA,NA,NA,Smooth muscle cell,NA,CL:0000359,NA,NA,t072   t074   t075
1747,ACINAR_CELL,Acinar cell,Pancreas,3110002010000000000000,19,1747,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002010000000000000,19,Trunk,NA,Exocrine pancreas,Acinus,NA,NA,NA,NA,NA,NA,Acinar cell,NA,CL:0002064,NA,382   383   384,t072   t074   t075
1748,CENTROACINAR_CELL_CPID=1748,Centroacinar cell,Pancreas,3110002010000000000000,47,1748,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002010000000000000,47,Trunk,NA,Exocrine pancreas,Acinus,NA,NA,NA,NA,NA,NA,Centroacinar cell,NA,CL:0002080,NA,NA,t072   t074   t075
1749,DUCT_EPITHELIAL_CELL_CPID=1749,Duct epithelial cell,Pancreas,3110002020000000000000,90,1749,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002020000000000000,90,Trunk,NA,Exocrine pancreas,Intercalated duct,NA,NA,NA,NA,NA,NA,Duct epithelial cell,NA,CL:0000068,NA,43,t072   t074   t075
1750,MYOEPITHELIAL_CELL_CPID=1750,Myoepithelial cell,Pancreas,3110002020000000000000,184,1750,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002020000000000000,184,Trunk,NA,Exocrine pancreas,Intercalated duct,NA,NA,NA,NA,NA,NA,Myoepithelial cell,NA,CL:0000185,NA,42,t072   t074   t075
1751,DUCT_EPITHELIAL_CELL_CPID=1751,Duct epithelial cell,Pancreas,3110002030000000000000,90,1751,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002030000000000000,90,Trunk,NA,Exocrine pancreas,Intralobular excretory duct,NA,NA,NA,NA,NA,NA,Duct epithelial cell,NA,CL:0000068,NA,NA,t072   t074   t075
1752,DUCT_EPITHELIAL_CELL_CPID=1752,Duct epithelial cell,Pancreas,3110002040000000000000,90,1752,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002040000000000000,90,Trunk,NA,Exocrine pancreas,Interlobular excretory duct,NA,NA,NA,NA,NA,NA,Duct epithelial cell,NA,CL:0000068,NA,385   386,t072   t074   t075
1753,DUCT_EPITHELIAL_CELL_CPID=1753,Duct epithelial cell,Pancreas,3110002050000000000000,90,1753,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002050000000000000,90,Trunk,NA,Exocrine pancreas,Main pancreatic duct,NA,NA,NA,NA,NA,NA,Duct epithelial cell,NA,CL:0000068,NA,39,t072   t074   t075
1754,MESENCHYMAL_CELL_CPID=1754,Mesenchymal cell,Pancreas,3110100000000000000000,177,1754,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110100000000000000000,177,Trunk,Dorsal pancreas,NA,NA,NA,NA,NA,NA,NA,NA,Mesenchymal cell,NA,NA,NA,NA,NA
1755,TYPE_G_ENTEROENDOCRINE_CELL_CPID=1755,Type G enteroendocrine cell,Pancreas,3110101010000000000000,123,1755,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110101010000000000000,123,Trunk,Dorsal pancreas,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,Type G enteroendocrine cell,NA,NA,NA,NA,t073
1756,PP_CELL_CPID=1756,PP cell,Pancreas,3110101010000000000000,212,1756,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110101010000000000000,212,Trunk,Dorsal pancreas,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,PP cell,NA,NA,NA,NA,t073
1757,EPSILON_CELL_(GHRELIN_CELL)_CPID=1757,Epsilon cell (ghrelin cell),Pancreas,3110101010000000000000,291,1757,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110101010000000000000,291,Trunk,Dorsal pancreas,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,Epsilon cell (ghrelin cell),NA,CL:0005019,NA,NA,t073
1758,DELTA_CELL_OF_PANCREATIC_ISLET_CPID=1758,delta cell of pancreatic islet,Pancreas,3110101010000000000000,67,1758,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110101010000000000000,67,Trunk,Dorsal pancreas,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,delta cell of pancreatic islet,NA,CL:0000173,NA,NA,t073
1759,BETA_CELL_CPID=1759,Beta cell,Pancreas,3110101010000000000000,26,1759,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110101010000000000000,26,Trunk,Dorsal pancreas,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,Beta cell,NA,CL:0000169,NA,NA,t073
1760,ALPHA_CELL_CPID=1760,Alpha cell,Pancreas,3110101010000000000000,20,1760,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110101010000000000000,20,Trunk,Dorsal pancreas,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,Alpha cell,NA,CL:0000171,NA,NA,t073
1761,ACINAR_CELL_CPID=1761,Acinar cell,Pancreas,3110102010000000000000,19,1761,3 Endodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110102010000000000000,19,Trunk,Dorsal pancreas,Exocrine pancreas,Acinus,NA,NA,NA,NA,NA,NA,Acinar cell,NA,CL:0002064,NA,NA,NA
1762,CENTROACINAR_CELL_CPID=1762,Centroacinar cell,Pancreas,3110102010000000000000,47,1762,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110102010000000000000,47,Trunk,Dorsal pancreas,Exocrine pancreas,Acinus,NA,NA,NA,NA,NA,NA,Centroacinar cell,NA,CL:0002080,NA,NA,NA
1763,DUCT_EPITHELIAL_CELL_CPID=1763,Duct epithelial cell,Pancreas,3110102020000000000000,90,1763,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110102020000000000000,90,Trunk,Dorsal pancreas,Exocrine pancreas,Intercalated duct,NA,NA,NA,NA,NA,NA,Duct epithelial cell,NA,CL:0000068,NA,NA,t075
1764,DUCT_EPITHELIAL_CELL_CPID=1764,Duct epithelial cell,Pancreas,3110102030000000000000,90,1764,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110102030000000000000,90,Trunk,Dorsal pancreas,Exocrine pancreas,Intralobular excretory duct,NA,NA,NA,NA,NA,NA,Duct epithelial cell,NA,CL:0000068,NA,NA,t075
1765,DUCT_EPITHELIAL_CELL_CPID=1765,Duct epithelial cell,Pancreas,3110102040000000000000,90,1765,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110102040000000000000,90,Trunk,Dorsal pancreas,Exocrine pancreas,Interlobular excretory duct,NA,NA,NA,NA,NA,NA,Duct epithelial cell,NA,CL:0000068,NA,NA,t075
1766,DUCT_EPITHELIAL_CELL_CPID=1766,Duct epithelial cell,Pancreas,3110102050000000000000,90,1766,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110102050000000000000,90,Trunk,Dorsal pancreas,Exocrine pancreas,Main pancreatic duct,NA,NA,NA,NA,NA,NA,Duct epithelial cell,NA,CL:0000068,NA,NA,NA
1767,ALPHA_CELL_CPID=1767,Alpha cell,Pancreas,3110201010000000000000,20,1767,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110201010000000000000,20,Trunk,Dorsal pancreatic head,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,Alpha cell,NA,CL:0000171,NA,NA,t073
1768,BETA_CELL_CPID=1768,Beta cell,Pancreas,3110201010000000000000,26,1768,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110201010000000000000,26,Trunk,Dorsal pancreatic head,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,Beta cell,NA,CL:0000169,NA,NA,t073
1769,DELTA_CELL_OF_PANCREATIC_ISLET_CPID=1769,delta cell of pancreatic islet,Pancreas,3110201010000000000000,67,1769,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110201010000000000000,67,Trunk,Dorsal pancreatic head,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,delta cell of pancreatic islet,NA,CL:0000173,NA,NA,t073
1770,GAMMA_CELL_CPID=1770,gamma cell,Pancreas,3110201010000000000000,262,1770,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110201010000000000000,262,Trunk,Dorsal pancreatic head,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,gamma cell,NA,CL:0000164,NA,NA,t073
1771,PP_CELL_CPID=1771,PP cell,Pancreas,3110201010000000000000,212,1771,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110201010000000000000,212,Trunk,Dorsal pancreatic head,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,PP cell,NA,CL:0002275,NA,NA,t073
1772,EPSILON_CELL_(GHRELIN_CELL)_CPID=1772,Epsilon cell (ghrelin cell),Pancreas,3110201010000000000000,291,1772,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110201010000000000000,291,Trunk,Dorsal pancreatic head,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,Epsilon cell (ghrelin cell),NA,CL:0005019,NA,NA,t073
1773,TYPE_G_ENTEROENDOCRINE_CELL_CPID=1773,Type G enteroendocrine cell,Pancreas,3110201010000000000000,123,1773,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110201010000000000000,123,Trunk,Dorsal pancreatic head,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,Type G enteroendocrine cell,NA,CL:0000508,NA,NA,t073
1774,ALPHA_CELL_CPID=1774,Alpha cell,Pancreas,3110301010000000000000,20,1774,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110301010000000000000,20,Trunk,Dorsal pancreatic body,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,Alpha cell,NA,CL:0000171,NA,NA,NA
1775,BETA_CELL_CPID=1775,Beta cell,Pancreas,3110301010000000000000,26,1775,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110301010000000000000,26,Trunk,Dorsal pancreatic body,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,Beta cell,NA,CL:0000169,NA,NA,NA
1776,DELTA_CELL_OF_PANCREATIC_ISLET_CPID=1776,delta cell of pancreatic islet,Pancreas,3110301010000000000000,67,1776,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110301010000000000000,67,Trunk,Dorsal pancreatic body,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,delta cell of pancreatic islet,NA,CL:0000173,NA,NA,NA
1777,GAMMA_CELL_CPID=1777,gamma cell,Pancreas,3110301010000000000000,262,1777,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110301010000000000000,262,Trunk,Dorsal pancreatic body,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,gamma cell,NA,CL:0000164,NA,NA,NA
1778,PP_CELL_CPID=1778,PP cell,Pancreas,3110301010000000000000,212,1778,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110301010000000000000,212,Trunk,Dorsal pancreatic body,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,PP cell,NA,CL:0002275,NA,NA,NA
1779,EPSILON_CELL_(GHRELIN_CELL)_CPID=1779,Epsilon cell (ghrelin cell),Pancreas,3110301010000000000000,291,1779,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110301010000000000000,291,Trunk,Dorsal pancreatic body,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,Epsilon cell (ghrelin cell),NA,CL:0005019,NA,NA,NA
1780,TYPE_G_ENTEROENDOCRINE_CELL_CPID=1780,Type G enteroendocrine cell,Pancreas,3110301010000000000000,123,1780,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110301010000000000000,123,Trunk,Dorsal pancreatic body,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,Type G enteroendocrine cell,NA,CL:0000508,NA,NA,NA
1781,ALPHA_CELL_CPID=1781,Alpha cell,Pancreas,3110401010000000000000,20,1781,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110401010000000000000,20,Trunk,Dorsal pancreatic tail,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,Alpha cell,NA,CL:0000171,NA,NA,NA
1782,BETA_CELL_CPID=1782,Beta cell,Pancreas,3110401010000000000000,26,1782,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110401010000000000000,26,Trunk,Dorsal pancreatic tail,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,Beta cell,NA,CL:0000169,NA,NA,NA
1783,DELTA_CELL_OF_PANCREATIC_ISLET_CPID=1783,delta cell of pancreatic islet,Pancreas,3110401010000000000000,67,1783,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110401010000000000000,67,Trunk,Dorsal pancreatic tail,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,delta cell of pancreatic islet,NA,CL:0000173,NA,NA,NA
1784,GAMMA_CELL_CPID=1784,gamma cell,Pancreas,3110401010000000000000,262,1784,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110401010000000000000,262,Trunk,Dorsal pancreatic tail,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,gamma cell,NA,CL:0000164,NA,NA,NA
1785,PP_CELL_CPID=1785,PP cell,Pancreas,3110401010000000000000,212,1785,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110401010000000000000,212,Trunk,Dorsal pancreatic tail,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,PP cell,NA,CL:0002275,NA,NA,NA
1786,EPSILON_CELL_(GHRELIN_CELL)_CPID=1786,Epsilon cell (ghrelin cell),Pancreas,3110401010000000000000,291,1786,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110401010000000000000,291,Trunk,Dorsal pancreatic tail,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,Epsilon cell (ghrelin cell),NA,CL:0005019,NA,NA,NA
1787,TYPE_G_ENTEROENDOCRINE_CELL_CPID=1787,Type G enteroendocrine cell,Pancreas,3110401010000000000000,123,1787,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110401010000000000000,123,Trunk,Dorsal pancreatic tail,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,Type G enteroendocrine cell,NA,CL:0000508,NA,NA,NA
1788,MESENCHYMAL_CELL_CPID=1788,Mesenchymal cell,Pancreas,3110500000000000000000,177,1788,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110500000000000000000,177,Trunk,Ventral pancreas,NA,NA,NA,NA,NA,NA,NA,NA,Mesenchymal cell,NA,NA,NA,NA,NA
1789,TYPE_G_ENTEROENDOCRINE_CELL_CPID=1789,Type G enteroendocrine cell,Pancreas,3110501010000000000000,123,1789,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110501010000000000000,123,Trunk,Ventral pancreas,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,Type G enteroendocrine cell,NA,NA,NA,NA,NA
1790,PP_CELL_CPID=1790,PP cell,Pancreas,3110501010000000000000,212,1790,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110501010000000000000,212,Trunk,Ventral pancreas,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,PP cell,NA,NA,NA,NA,NA
1791,EPSILON_CELL_(GHRELIN_CELL)_CPID=1791,Epsilon cell (ghrelin cell),Pancreas,3110501010000000000000,291,1791,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110501010000000000000,291,Trunk,Ventral pancreas,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,Epsilon cell (ghrelin cell),NA,CL:0005019,NA,NA,NA
1792,DELTA_CELL_OF_PANCREATIC_ISLET_CPID=1792,delta cell of pancreatic islet,Pancreas,3110501010000000000000,67,1792,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110501010000000000000,67,Trunk,Ventral pancreas,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,delta cell of pancreatic islet,NA,CL:0000173,NA,NA,NA
1793,BETA_CELL_CPID=1793,Beta cell,Pancreas,3110501010000000000000,26,1793,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110501010000000000000,26,Trunk,Ventral pancreas,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,Beta cell,NA,CL:0000169,NA,NA,NA
1794,ALPHA_CELL_CPID=1794,Alpha cell,Pancreas,3110501010000000000000,20,1794,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110501010000000000000,20,Trunk,Ventral pancreas,Endocrine pancreas,Islet of Langerhans,NA,NA,NA,NA,NA,NA,Alpha cell,NA,CL:0000171,NA,NA,NA
1795,ACINAR_CELL_CPID=1795,Acinar cell,Pancreas,3110502010000000000000,19,1795,3 Endodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110502010000000000000,19,Trunk,Ventral pancreas,Exocrine pancreas,Acinus,NA,NA,NA,NA,NA,NA,Acinar cell,NA,CL:0002064,NA,NA,NA
1796,CENTROACINAR_CELL_CPID=1796,Centroacinar cell,Pancreas,3110502010000000000000,47,1796,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110502010000000000000,47,Trunk,Ventral pancreas,Exocrine pancreas,Acinus,NA,NA,NA,NA,NA,NA,Centroacinar cell,NA,CL:0002080,NA,NA,NA
1797,DUCT_EPITHELIAL_CELL_CPID=1797,Duct epithelial cell,Pancreas,3110502020000000000000,90,1797,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110502020000000000000,90,Trunk,Ventral pancreas,Exocrine pancreas,Intercalated duct,NA,NA,NA,NA,NA,NA,Duct epithelial cell,NA,CL:0000068,NA,NA,NA
