No.,Germ Layer,Differentiation State,Source Age,Anatomy Id,Cell Type Id,Body Part,Organ,Sub-organ,Tissue 1,Tissue 2,Tissue 3,Tissue 4,Tissue 5-1,Tissue 5-2,Tissue 5-3,Tissue 5-4,Cell Type,Synonym,CL Id,UBERON Id,Image Id,Tissue Image ID
1734,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002050000000000000,136,Trunk,Pancreas,,Exocrine pancreas,Main pancreatic duct,,,,,,,Goblet cell,,CL:1000322,,,t072   t074   t075
1735,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002000101000000000,120,Trunk,Pancreas,,Exocrine pancreas,,Artery,Tunica adventitia,,,,,Fibroblast,,CL:0000057,,,t072   t074   t075
1736,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002000102000000000,78,Trunk,Pancreas,,Exocrine pancreas,,Artery,Tunica intima,,,,,Endothelial cell,,CL:0000071,,,t072   t074   t075
1737,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002000102010000000,120,Trunk,Pancreas,,Exocrine pancreas,,Artery,Tunica intima,Subendothelial layer,,,,Fibroblast,,CL:0000057,,,t072   t074   t075
1738,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002000102010000000,119,Trunk,Pancreas,,Exocrine pancreas,,Artery,Tunica intima,Subendothelial layer,,,,Fat cell (adipocyte),,CL:0000136,,,t072   t074   t075
1739,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002000102010000000,231,Trunk,Pancreas,,Exocrine pancreas,,Artery,Tunica intima,Subendothelial layer,,,,Smooth muscle cell,,CL:0000359,,,t072   t074   t075
1740,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002000103000000000,231,Trunk,Pancreas,,Exocrine pancreas,,Artery,Tunica media,,,,,Smooth muscle cell,,CL:0000359,,,t072   t074   t075
1741,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002000201000000000,120,Trunk,Pancreas,,Exocrine pancreas,,Vein,Tunica adventitia,,,,,Fibroblast,,CL:0000057,,,t072   t074   t075
1742,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002000202000000000,78,Trunk,Pancreas,,Exocrine pancreas,,Vein,Tunica intima,,,,,Endothelial cell,,CL:0000071,,41,t072   t074   t075
1743,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002000202010000000,120,Trunk,Pancreas,,Exocrine pancreas,,Vein,Tunica intima,Subendothelial layer,,,,Fibroblast,,CL:0000057,,,t072   t074   t075
1744,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002000202010000000,119,Trunk,Pancreas,,Exocrine pancreas,,Vein,Tunica intima,Subendothelial layer,,,,Fat cell (adipocyte),,CL:0000136,,,t072   t074   t075
1745,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002000202010000000,231,Trunk,Pancreas,,Exocrine pancreas,,Vein,Tunica intima,Subendothelial layer,,,,Smooth muscle cell,,CL:0000359,,,t072   t074   t075
1746,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002000203000000000,231,Trunk,Pancreas,,Exocrine pancreas,,Vein,Tunica media,,,,,Smooth muscle cell,,CL:0000359,,,t072   t074   t075
1747,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002010000000000000,19,Trunk,Pancreas,,Exocrine pancreas,Acinus,,,,,,,Acinar cell,,CL:0002064,,382   383   384,t072   t074   t075
1748,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002010000000000000,47,Trunk,Pancreas,,Exocrine pancreas,Acinus,,,,,,,Centroacinar cell,,CL:0002080,,,t072   t074   t075
1749,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002020000000000000,90,Trunk,Pancreas,,Exocrine pancreas,Intercalated duct,,,,,,,Duct epithelial cell,,CL:0000068,,43,t072   t074   t075
1750,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002020000000000000,184,Trunk,Pancreas,,Exocrine pancreas,Intercalated duct,,,,,,,Myoepithelial cell,,CL:0000185,,42,t072   t074   t075
1751,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002030000000000000,90,Trunk,Pancreas,,Exocrine pancreas,Intralobular excretory duct,,,,,,,Duct epithelial cell,,CL:0000068,,,t072   t074   t075
1752,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002040000000000000,90,Trunk,Pancreas,,Exocrine pancreas,Interlobular excretory duct,,,,,,,Duct epithelial cell,,CL:0000068,,385   386,t072   t074   t075
1753,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110002050000000000000,90,Trunk,Pancreas,,Exocrine pancreas,Main pancreatic duct,,,,,,,Duct epithelial cell,,CL:0000068,,39,t072   t074   t075
1754,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110100000000000000000,177,Trunk,Pancreas,Dorsal pancreas,,,,,,,,,Mesenchymal cell,,,,,
1755,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110101010000000000000,123,Trunk,Pancreas,Dorsal pancreas,Endocrine pancreas,Islet of Langerhans,,,,,,,G-cell,,,,,t073
1756,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110101010000000000000,212,Trunk,Pancreas,Dorsal pancreas,Endocrine pancreas,Islet of Langerhans,,,,,,,Pancreatic polypeptide cell,,,,,t073
1757,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110101010000000000000,291,Trunk,Pancreas,Dorsal pancreas,Endocrine pancreas,Islet of Langerhans,,,,,,,Epsilon cell  ghrelin cell,,CL:0005019,,,t073
1758,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110101010000000000000,67,Trunk,Pancreas,Dorsal pancreas,Endocrine pancreas,Islet of Langerhans,,,,,,,Delta cell,,CL:0000173,,,t073
1759,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110101010000000000000,26,Trunk,Pancreas,Dorsal pancreas,Endocrine pancreas,Islet of Langerhans,,,,,,,Beta cell,,CL:0000169,,,t073
1760,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110101010000000000000,20,Trunk,Pancreas,Dorsal pancreas,Endocrine pancreas,Islet of Langerhans,,,,,,,Alpha cell,,CL:0000171,,,t073
1761,3 Endodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110102010000000000000,19,Trunk,Pancreas,Dorsal pancreas,Exocrine pancreas,Acinus,,,,,,,Acinar cell,,CL:0002064,,,
1762,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110102010000000000000,47,Trunk,Pancreas,Dorsal pancreas,Exocrine pancreas,Acinus,,,,,,,Centroacinar cell,,CL:0002080,,,
1763,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110102020000000000000,90,Trunk,Pancreas,Dorsal pancreas,Exocrine pancreas,Intercalated duct,,,,,,,Duct epithelial cell,,CL:0000068,,,t075
1764,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110102030000000000000,90,Trunk,Pancreas,Dorsal pancreas,Exocrine pancreas,Intralobular excretory duct,,,,,,,Duct epithelial cell,,CL:0000068,,,t075
1765,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110102040000000000000,90,Trunk,Pancreas,Dorsal pancreas,Exocrine pancreas,Interlobular excretory duct,,,,,,,Duct epithelial cell,,CL:0000068,,,t075
1766,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110102050000000000000,90,Trunk,Pancreas,Dorsal pancreas,Exocrine pancreas,Main pancreatic duct,,,,,,,Duct epithelial cell,,CL:0000068,,,
1767,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110201010000000000000,20,Trunk,Pancreas,Dorsal pancreatic head,Endocrine pancreas,Islet of Langerhans,,,,,,,Alpha cell,,CL:0000171,,,t073
1768,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110201010000000000000,26,Trunk,Pancreas,Dorsal pancreatic head,Endocrine pancreas,Islet of Langerhans,,,,,,,Beta cell,,CL:0000169,,,t073
1769,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110201010000000000000,67,Trunk,Pancreas,Dorsal pancreatic head,Endocrine pancreas,Islet of Langerhans,,,,,,,Delta cell,,CL:0000173,,,t073
1770,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110201010000000000000,262,Trunk,Pancreas,Dorsal pancreatic head,Endocrine pancreas,Islet of Langerhans,,,,,,,Gamma cell,,CL:0000164,,,t073
1771,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110201010000000000000,212,Trunk,Pancreas,Dorsal pancreatic head,Endocrine pancreas,Islet of Langerhans,,,,,,,PP cell,,CL:0002275,,,t073
1772,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110201010000000000000,291,Trunk,Pancreas,Dorsal pancreatic head,Endocrine pancreas,Islet of Langerhans,,,,,,,Epsilon cell  ghrelin cell,,CL:0005019,,,t073
1773,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110201010000000000000,123,Trunk,Pancreas,Dorsal pancreatic head,Endocrine pancreas,Islet of Langerhans,,,,,,,Type G enteroendocrine cell,,CL:0000508,,,t073
1774,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110301010000000000000,20,Trunk,Pancreas,Dorsal pancreatic body,Endocrine pancreas,Islet of Langerhans,,,,,,,Alpha cell,,CL:0000171,,,
1775,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110301010000000000000,26,Trunk,Pancreas,Dorsal pancreatic body,Endocrine pancreas,Islet of Langerhans,,,,,,,Beta cell,,CL:0000169,,,
1776,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110301010000000000000,67,Trunk,Pancreas,Dorsal pancreatic body,Endocrine pancreas,Islet of Langerhans,,,,,,,Delta cell,,CL:0000173,,,
1777,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110301010000000000000,262,Trunk,Pancreas,Dorsal pancreatic body,Endocrine pancreas,Islet of Langerhans,,,,,,,Gamma cell,,CL:0000164,,,
1778,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110301010000000000000,212,Trunk,Pancreas,Dorsal pancreatic body,Endocrine pancreas,Islet of Langerhans,,,,,,,PP cell,,CL:0002275,,,
1779,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110301010000000000000,291,Trunk,Pancreas,Dorsal pancreatic body,Endocrine pancreas,Islet of Langerhans,,,,,,,Epsilon cell  ghrelin cell,,CL:0005019,,,
1780,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110301010000000000000,123,Trunk,Pancreas,Dorsal pancreatic body,Endocrine pancreas,Islet of Langerhans,,,,,,,Type G enteroendocrine cell,,CL:0000508,,,
1781,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110401010000000000000,20,Trunk,Pancreas,Dorsal pancreatic tail,Endocrine pancreas,Islet of Langerhans,,,,,,,Alpha cell,,CL:0000171,,,
1782,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110401010000000000000,26,Trunk,Pancreas,Dorsal pancreatic tail,Endocrine pancreas,Islet of Langerhans,,,,,,,Beta cell,,CL:0000169,,,
1783,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110401010000000000000,67,Trunk,Pancreas,Dorsal pancreatic tail,Endocrine pancreas,Islet of Langerhans,,,,,,,Delta cell,,CL:0000173,,,
1784,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110401010000000000000,262,Trunk,Pancreas,Dorsal pancreatic tail,Endocrine pancreas,Islet of Langerhans,,,,,,,Gamma cell,,CL:0000164,,,
1785,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110401010000000000000,212,Trunk,Pancreas,Dorsal pancreatic tail,Endocrine pancreas,Islet of Langerhans,,,,,,,PP cell,,CL:0002275,,,
1786,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110401010000000000000,291,Trunk,Pancreas,Dorsal pancreatic tail,Endocrine pancreas,Islet of Langerhans,,,,,,,Epsilon cell  ghrelin cell,,CL:0005019,,,
1787,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110401010000000000000,123,Trunk,Pancreas,Dorsal pancreatic tail,Endocrine pancreas,Islet of Langerhans,,,,,,,Type G enteroendocrine cell,,CL:0000508,,,
1788,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110500000000000000000,177,Trunk,Pancreas,Ventral pancreas,,,,,,,,,Mesenchymal cell,,,,,
1789,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110501010000000000000,123,Trunk,Pancreas,Ventral pancreas,Endocrine pancreas,Islet of Langerhans,,,,,,,G-cell,,,,,
1790,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110501010000000000000,212,Trunk,Pancreas,Ventral pancreas,Endocrine pancreas,Islet of Langerhans,,,,,,,Pancreatic polypeptide cell,,,,,
1791,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110501010000000000000,291,Trunk,Pancreas,Ventral pancreas,Endocrine pancreas,Islet of Langerhans,,,,,,,Epsilon cell  ghrelin cell,,CL:0005019,,,
1792,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110501010000000000000,67,Trunk,Pancreas,Ventral pancreas,Endocrine pancreas,Islet of Langerhans,,,,,,,Delta cell,,CL:0000173,,,
1793,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110501010000000000000,26,Trunk,Pancreas,Ventral pancreas,Endocrine pancreas,Islet of Langerhans,,,,,,,Beta cell,,CL:0000169,,,
1794,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110501010000000000000,20,Trunk,Pancreas,Ventral pancreas,Endocrine pancreas,Islet of Langerhans,,,,,,,Alpha cell,,CL:0000171,,,
1795,3 Endodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110502010000000000000,19,Trunk,Pancreas,Ventral pancreas,Exocrine pancreas,Acinus,,,,,,,Acinar cell,,CL:0002064,,,
1796,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110502010000000000000,47,Trunk,Pancreas,Ventral pancreas,Exocrine pancreas,Acinus,,,,,,,Centroacinar cell,,CL:0002080,,,
1797,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110502020000000000000,90,Trunk,Pancreas,Ventral pancreas,Exocrine pancreas,Intercalated duct,,,,,,,Duct epithelial cell,,CL:0000068,,,
1798,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110502030000000000000,90,Trunk,Pancreas,Ventral pancreas,Exocrine pancreas,Intralobular excretory duct,,,,,,,Duct epithelial cell,,CL:0000068,,,
1799,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110502040000000000000,90,Trunk,Pancreas,Ventral pancreas,Exocrine pancreas,Interlobular excretory duct,,,,,,,Duct epithelial cell,,CL:0000068,,,
1800,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110502050000000000000,90,Trunk,Pancreas,Ventral pancreas,Exocrine pancreas,Main pancreatic duct,,,,,,,Duct epithelial cell,,CL:0000068,,,
1801,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110601010000000000000,20,Trunk,Pancreas,Ventral pancreatic head,Endocrine pancreas,Islet of Langerhans,,,,,,,Alpha cell,,CL:0000171,,,t073
1802,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110601010000000000000,26,Trunk,Pancreas,Ventral pancreatic head,Endocrine pancreas,Islet of Langerhans,,,,,,,Beta cell,,CL:0000169,,,t073
1803,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110601010000000000000,67,Trunk,Pancreas,Ventral pancreatic head,Endocrine pancreas,Islet of Langerhans,,,,,,,Delta cell,,CL:0000173,,,t073
1804,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110601010000000000000,262,Trunk,Pancreas,Ventral pancreatic head,Endocrine pancreas,Islet of Langerhans,,,,,,,Gamma cell,,CL:0000164,,,t073
1805,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110601010000000000000,212,Trunk,Pancreas,Ventral pancreatic head,Endocrine pancreas,Islet of Langerhans,,,,,,,PP cell,,CL:0002275,,,t073
1806,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110601010000000000000,291,Trunk,Pancreas,Ventral pancreatic head,Endocrine pancreas,Islet of Langerhans,,,,,,,Epsilon cell  ghrelin cell,,CL:0005019,,,t073
1807,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3110601010000000000000,123,Trunk,Pancreas,Ventral pancreatic head,Endocrine pancreas,Islet of Langerhans,,,,,,,Type G enteroendocrine cell,,CL:0000508,,,t073
